raw_file,event_id,home_team,away_team,sport,league,bookmaker,market_name,market_type,line_or_label,outcome_rows
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Totals,Goals total / Over-Under,2.5,1
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Goals Over/Under,Goals total / Over-Under,2.5,1
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Both Teams To Score,Both teams to score,,1
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Spread HT,Handicap / Spread,-0.25,1
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Totals HT,Goals total / Over-Under,1,1
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,European Handicap,Handicap / Spread,-1,2
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Corners Spread,Handicap / Spread,-0.5,1
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Corners Totals,Goals total / Over-Under,8,1
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Corners Totals HT,Goals total / Over-Under,3.5,1
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Specials,Other / Unknown,To Win From Behind (1),2
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Exact Total Goals,Goals total / Over-Under,0 Goals,8
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Team Corners Home,Other / Unknown,4.5,1
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,1st Half Handicap,Handicap / Spread,1 (-1),2
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Corners 2-Way,Other / Unknown,8.5,1
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Corners Race,Other / Unknown,3,4
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Correct Score,Correct score,0-0,22
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Corner Handicap,Handicap / Spread,1 (-1),2
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Team Total Goals Away,Goals total / Over-Under,0.5,4
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Both Teams To Score 2H,Both teams to score,,1
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Both Teams To Score HT,Both teams to score,,1
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Alternative Asian Handicap,Handicap / Spread,0,12
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Team Corners Away,Other / Unknown,3.5,1
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,First 10 Minutes (00:00 - 09:59),Other / Unknown,Corners (Over) (0.5),1
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Number of Goals In Match,Other / Unknown,2 or 3 goals,3
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Corners,Other / Unknown,8,1
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Alternative Goal Line,Other / Unknown,1.25,13
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Half Time Result,Half-time / Period,Draw,3
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Alternative Total Goals,Goals total / Over-Under,0.5,6
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Team Total Goals Home,Goals total / Over-Under,0.5,5
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Total Corners,Goals total / Over-Under,12 - 14,5
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365,Alternative Corners,Other / Unknown,10,12
odds_multi_latest.json,68042486,Libertad Asuncion,CS 2 de Mayo,Football,"Paraguay - Division de Honor, Apertura",Bet365 (no latency),Spread,Handicap / Spread,-0.5,1
odds_multi_latest.json,69880380,Vinotinto FC Ecuador,Club Deportivo Cuenca Juniors,Football,Ecuador - Serie B,Bet365,ML,1X2 / Match result,,1
odds_multi_latest.json,69880380,Vinotinto FC Ecuador,Club Deportivo Cuenca Juniors,Football,Ecuador - Serie B,Bet365,Draw No Bet,Other / Unknown,,1
odds_multi_latest.json,69880380,Vinotinto FC Ecuador,Club Deportivo Cuenca Juniors,Football,Ecuador - Serie B,Bet365,Double Chance,Double chance,Draw or CD Cuenca Jrs,3
odds_multi_latest.json,69880380,Vinotinto FC Ecuador,Club Deportivo Cuenca Juniors,Football,Ecuador - Serie B,Bet365,Spread,Handicap / Spread,-0.25,1
odds_multi_latest.json,69880380,Vinotinto FC Ecuador,Club Deportivo Cuenca Juniors,Football,Ecuador - Serie B,Bet365,Totals,Goals total / Over-Under,2,1
odds_multi_latest.json,69880380,Vinotinto FC Ecuador,Club Deportivo Cuenca Juniors,Football,Ecuador - Serie B,Bet365,Goals Over/Under,Goals total / Over-Under,2.5,1
odds_multi_latest.json,69880380,Vinotinto FC Ecuador,Club Deportivo Cuenca Juniors,Football,Ecuador - Serie B,Bet365,Spread HT,Handicap / Spread,-0.25,1
odds_multi_latest.json,69880380,Vinotinto FC Ecuador,Club Deportivo Cuenca Juniors,Football,Ecuador - Serie B,Bet365,Totals HT,Goals total / Over-Under,0.75,1
odds_multi_latest.json,69880380,Vinotinto FC Ecuador,Club Deportivo Cuenca Juniors,Football,Ecuador - Serie B,Bet365,Corners Totals,Goals total / Over-Under,9,1
odds_multi_latest.json,69880380,Vinotinto FC Ecuador,Club Deportivo Cuenca Juniors,Football,Ecuador - Serie B,Bet365,Corners Totals HT,Goals total / Over-Under,4,1
odds_multi_latest.json,69880380,Vinotinto FC Ecuador,Club Deportivo Cuenca Juniors,Football,Ecuador - Serie B,Bet365,Corners 2-Way,Other / Unknown,8.5,1
odds_multi_latest.json,69880380,Vinotinto FC Ecuador,Club Deportivo Cuenca Juniors,Football,Ecuador - Serie B,Bet365,Corners,Other / Unknown,9,1
odds_multi_latest.json,69880380,Vinotinto FC Ecuador,Club Deportivo Cuenca Juniors,Football,Ecuador - Serie B,Bet365,Alternative Asian Handicap,Handicap / Spread,0,11
odds_multi_latest.json,69880380,Vinotinto FC Ecuador,Club Deportivo Cuenca Juniors,Football,Ecuador - Serie B,Bet365,Half Time Result,Half-time / Period,Draw,3
odds_multi_latest.json,69880380,Vinotinto FC Ecuador,Club Deportivo Cuenca Juniors,Football,Ecuador - Serie B,Bet365,Correct Score,Correct score,0-0,15
odds_multi_latest.json,69880380,Vinotinto FC Ecuador,Club Deportivo Cuenca Juniors,Football,Ecuador - Serie B,Bet365,Alternative Goal Line,Other / Unknown,0.75,12
odds_multi_latest.json,69880380,Vinotinto FC Ecuador,Club Deportivo Cuenca Juniors,Football,Ecuador - Serie B,Bet365 (no latency),Spread,Handicap / Spread,-0.25,1
odds_multi_extra_1_latest.json,71426254,Club Fernando de La Mora,Independiente Campo Grande,Football,Paraguay - Segunda Division,Bet365,ML,1X2 / Match result,,1
odds_multi_extra_1_latest.json,71426254,Club Fernando de La Mora,Independiente Campo Grande,Football,Paraguay - Segunda Division,Bet365,Draw No Bet,Other / Unknown,,1
odds_multi_extra_1_latest.json,71426254,Club Fernando de La Mora,Independiente Campo Grande,Football,Paraguay - Segunda Division,Bet365,Double Chance,Double chance,Draw or Independiente FBC,3
odds_multi_extra_1_latest.json,71426254,Club Fernando de La Mora,Independiente Campo Grande,Football,Paraguay - Segunda Division,Bet365,Spread,Handicap / Spread,-0.25,1
odds_multi_extra_1_latest.json,71426254,Club Fernando de La Mora,Independiente Campo Grande,Football,Paraguay - Segunda Division,Bet365,Totals,Goals total / Over-Under,2.25,1
odds_multi_extra_1_latest.json,71426254,Club Fernando de La Mora,Independiente Campo Grande,Football,Paraguay - Segunda Division,Bet365,Goals Over/Under,Goals total / Over-Under,2.5,1
odds_multi_extra_1_latest.json,71426254,Club Fernando de La Mora,Independiente Campo Grande,Football,Paraguay - Segunda Division,Bet365,Spread HT,Handicap / Spread,0,1
odds_multi_extra_1_latest.json,71426254,Club Fernando de La Mora,Independiente Campo Grande,Football,Paraguay - Segunda Division,Bet365,Totals HT,Goals total / Over-Under,1,1
odds_multi_extra_1_latest.json,71426254,Club Fernando de La Mora,Independiente Campo Grande,Football,Paraguay - Segunda Division,Bet365,Corners Totals,Goals total / Over-Under,8.5,1
odds_multi_extra_1_latest.json,71426254,Club Fernando de La Mora,Independiente Campo Grande,Football,Paraguay - Segunda Division,Bet365,Half Time Result,Half-time / Period,Draw,3
odds_multi_extra_1_latest.json,71426254,Club Fernando de La Mora,Independiente Campo Grande,Football,Paraguay - Segunda Division,Bet365,Alternative Goal Line,Other / Unknown,0.75,13
odds_multi_extra_1_latest.json,71426254,Club Fernando de La Mora,Independiente Campo Grande,Football,Paraguay - Segunda Division,Bet365,Correct Score,Correct score,0-0,15
odds_multi_extra_1_latest.json,71426254,Club Fernando de La Mora,Independiente Campo Grande,Football,Paraguay - Segunda Division,Bet365,Alternative Asian Handicap,Handicap / Spread,0,13
odds_multi_extra_1_latest.json,71426254,Club Fernando de La Mora,Independiente Campo Grande,Football,Paraguay - Segunda Division,Bet365 (no latency),Spread,Handicap / Spread,-0.25,1
odds_multi_extra_1_latest.json,71128220,Santos FC SP,SE Palmeiras SP,Football,"Brazil - Paulista, Women",Bet365,ML,1X2 / Match result,,1
odds_multi_extra_1_latest.json,71128220,Santos FC SP,SE Palmeiras SP,Football,"Brazil - Paulista, Women",Bet365,Draw No Bet,Other / Unknown,,1
odds_multi_extra_1_latest.json,71128220,Santos FC SP,SE Palmeiras SP,Football,"Brazil - Paulista, Women",Bet365,Double Chance,Double chance,Draw or Palmeiras (W),3
odds_multi_extra_1_latest.json,71128220,Santos FC SP,SE Palmeiras SP,Football,"Brazil - Paulista, Women",Bet365,Spread,Handicap / Spread,0.75,1
odds_multi_extra_1_latest.json,71128220,Santos FC SP,SE Palmeiras SP,Football,"Brazil - Paulista, Women",Bet365,Totals,Goals total / Over-Under,2.5,1
odds_multi_extra_1_latest.json,71128220,Santos FC SP,SE Palmeiras SP,Football,"Brazil - Paulista, Women",Bet365,Goals Over/Under,Goals total / Over-Under,2.5,1
odds_multi_extra_1_latest.json,71128220,Santos FC SP,SE Palmeiras SP,Football,"Brazil - Paulista, Women",Bet365,Spread HT,Handicap / Spread,0.25,1
odds_multi_extra_1_latest.json,71128220,Santos FC SP,SE Palmeiras SP,Football,"Brazil - Paulista, Women",Bet365,Totals HT,Goals total / Over-Under,1.25,1
odds_multi_extra_1_latest.json,71128220,Santos FC SP,SE Palmeiras SP,Football,"Brazil - Paulista, Women",Bet365,Correct Score,Correct score,0-0,22
odds_multi_extra_1_latest.json,71128220,Santos FC SP,SE Palmeiras SP,Football,"Brazil - Paulista, Women",Bet365,Half Time Result,Half-time / Period,Draw,3
odds_multi_extra_1_latest.json,71128220,Santos FC SP,SE Palmeiras SP,Football,"Brazil - Paulista, Women",Bet365 (no latency),Spread,Handicap / Spread,1,1
odds_multi_extra_1_latest.json,71128220,Santos FC SP,SE Palmeiras SP,Football,"Brazil - Paulista, Women",Bet365 (no latency),Totals,Goals total / Over-Under,2.75,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,ML,1X2 / Match result,,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Draw No Bet,Other / Unknown,,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Double Chance,Double chance,CRB or Draw,3
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Spread,Handicap / Spread,-0.25,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Totals,Goals total / Over-Under,2,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Goals Over/Under,Goals total / Over-Under,2.5,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Both Teams To Score,Both teams to score,,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Spread HT,Handicap / Spread,0,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Totals HT,Goals total / Over-Under,0.75,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,European Handicap,Handicap / Spread,-1,6
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Corners Spread,Handicap / Spread,-1,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Corners Totals,Goals total / Over-Under,10,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Corners Totals HT,Goals total / Over-Under,4.5,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Bookings Spread,Handicap / Spread,0.5,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Bookings Totals,Goals total / Over-Under,5,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Anytime Goalscorer,Other / Unknown,Adailson Dada Belmonte,52
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Correct Score,Correct score,0-0,18
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Match Shots,Other / Unknown,27.5,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Player Shots,Other / Unknown,Adailson Dada Belmonte (1),239
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Player To Score or Assist,Other / Unknown,Adailson Dada Belmonte (Assist) (1),156
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Alternative Asian Handicap,Handicap / Spread,-0.25,11
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Team Corners Home,Other / Unknown,5.5,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Total Corners,Goals total / Over-Under,12 - 14,5
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Multi Scorers,Other / Unknown,Adailson Dada Belmonte (2 or More) (1),104
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Goalkeeper Saves,Other / Unknown,Matheus Albino,11
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Card Handicap,Handicap / Spread,1 (0),1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Alternative Total Goals,Goals total / Over-Under,0.5,5
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Exact Total Goals,Goals total / Over-Under,0 Goals,8
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Match Shots on Target,Other / Unknown,8.5,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Team Cards Home,Other / Unknown,2.5,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Team Corners Away,Other / Unknown,4.5,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Both Teams To Score 2H,Both teams to score,,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Team Total Goals Home,Goals total / Over-Under,0.5,4
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Team Shots Home,Other / Unknown,17.5,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Number of Goals In Match,Other / Unknown,2 or 3 goals,3
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Number of Cards In Match,Other / Unknown,4.5,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Team Cards Away,Other / Unknown,2.5,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Team Shots on Target Away,Other / Unknown,3.5,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Team Shots on Target Home,Other / Unknown,5.5,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Half Time Result,Half-time / Period,Draw,3
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Team Goalscorer,Other / Unknown,Adailson Dada Belmonte (First),108
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Team Shots Away,Other / Unknown,10.5,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Team Total Goals Away,Goals total / Over-Under,0.5,4
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Goal Method,Other / Unknown,Adailson Dada Belmonte (Header) (1),74
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Alternative Corners,Other / Unknown,11,12
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Alternative Goal Line,Other / Unknown,0.5,12
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Corners,Other / Unknown,10,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Specials,Other / Unknown,To Win From Behind (1),2
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Both Teams To Score HT,Both teams to score,,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Corners Race,Other / Unknown,3,4
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Corners 2-Way,Other / Unknown,9.5,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Player Shots on Target,Other / Unknown,Adailson Dada Belmonte (1),117
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,First 10 Minutes (00:00 - 09:59),Other / Unknown,Corners (Over) (0.5),1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,Corner Handicap,Handicap / Spread,1 (-1),2
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365,1st Half Handicap,Handicap / Spread,1 (-1),2
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365 (no latency),ML,1X2 / Match result,,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365 (no latency),Spread,Handicap / Spread,0,1
odds_multi_extra_1_latest.json,70401298,CR Brasil AL,Fortaleza EC CE,Football,Brazil - Copa do Brasil,Bet365 (no latency),Bookings Totals,Goals total / Over-Under,5,1
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,ML,1X2 / Match result,,1
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Draw No Bet,Other / Unknown,,1
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Double Chance,Double chance,Draw or Guabira,3
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Spread,Handicap / Spread,-0.75,1
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Totals,Goals total / Over-Under,3.25,1
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Goals Over/Under,Goals total / Over-Under,2.5,1
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Both Teams To Score,Both teams to score,,1
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Spread HT,Handicap / Spread,-0.25,1
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Totals HT,Goals total / Over-Under,1.25,1
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,European Handicap,Handicap / Spread,-1,2
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Corners Spread,Handicap / Spread,-2.5,1
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Corners Totals,Goals total / Over-Under,10,1
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Corners Totals HT,Goals total / Over-Under,4.5,1
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Anytime Goalscorer,Other / Unknown,Adrian Pena,60
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Corners Race,Other / Unknown,3,4
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,First 10 Minutes (00:00 - 09:59),Other / Unknown,Corners (Over) (0.5),1
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Corners,Other / Unknown,10,1
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Corners 2-Way,Other / Unknown,9.5,1
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Alternative Corners,Other / Unknown,11,12
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Team Total Goals Home,Goals total / Over-Under,0.5,7
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Number of Goals In Match,Other / Unknown,2 or 3 goals,3
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Multi Scorers,Other / Unknown,Adrian Pena (2 or More) (1),120
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Alternative Asian Handicap,Handicap / Spread,0,14
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Both Teams To Score 2H,Both teams to score,,1
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Exact Total Goals,Goals total / Over-Under,0 Goals,8
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,1st Half Handicap,Handicap / Spread,1 (-1),2
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Correct Score,Correct score,0-0,26
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Total Corners,Goals total / Over-Under,12 - 14,5
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Team Corners Home,Other / Unknown,6.5,1
odds_multi_extra_1_latest.json,70379168,Oriente Petrolero,Guabira Montero,Football,Bolivia - Division Profesional,Bet365,Alternative Goal Line,Other / Unknown,1.5,16
